Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
ICE,70CMSD23FR0000059,CHAINALYSIS INC.,53367.18,2023-06-21,0,"IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)",SOFTWARE PUBLISHERS,FORENSIC SOFTWARE LICENSES,CONT_AWD_70CMSD23FR0000059_7012_70CMSD22D00000004_7012
ICE,70CMSW23FC0000017,"ATLANTIC DIVING SUPPLY, INC.",53306.88,2023-01-19,0,"ARMOR, PERSONAL","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",RIFLE LIGHTS TO SUPPORT ARMED AGENTS IN THE FIELD,CONT_AWD_70CMSW23FC0000017_7012_70CMSW21A00000003_7012
ICE,70CDCR21P00000039,VISUAL LANGUAGE PROFESSIONALS LLC,53263.8,2023-08-02,P00007,SUPPORT- ADMINISTRATIVE: TRANSLATION AND INTERPRETING,TRANSLATION AND INTERPRETATION SERVICES,SIGN LANGAUGE SERVICES FOR THE DEAF AND HARD OF HEARING,CONT_AWD_70CDCR21P00000039_7012_-NONE-_-NONE-
ICE,70CMSD23FR0000159,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",52788.44,2023-08-24,0,COMBINATION AND MISCELLANEOUS INSTRUMENTS,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,CPAK BUNDLE.,CONT_AWD_70CMSD23FR0000159_7012_GS07F9287S_4730
ICE,70CMSW23FC0000070,"ATLANTIC DIVING SUPPLY, INC.",52692.3,2023-06-05,0,"ARMOR, PERSONAL","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",PURCHASE OF LE EQUIPMENT (FIREARM LIGHTS) FOR OFTP,CONT_AWD_70CMSW23FC0000070_7012_70CMSW21A00000003_7012
ICE,70CMSD23FR0000199,"TECHOPS SPECIALTY VEHICLES, LLC",52601.07,2023-09-11,0,SAFETY AND RESCUE EQUIPMENT,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,"TACTICAL VEHICLE MODIFICATION FOR SPLIT HEATING, VENTILIATION AND AIR CONDITIONING.",CONT_AWD_70CMSD23FR0000199_7012_47QMCA19D0014_4732
ICE,70CMSD23P00000095,MAGNET FORENSICS USA INC,52500.0,2023-08-04,0,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,DVR EXAMINER,CONT_AWD_70CMSD23P00000095_7012_-NONE-_-NONE-
ICE,70CMSD23FR0000011,SOFTWARE INFORMATION RESOURCE CORP.,52231.08,2023-02-01,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE SUBSCRIPTION LICENESE RENEWAL,CONT_AWD_70CMSD23FR0000011_7012_NNG15SD74B_8000
ICE,70CTD023FR0000158,AKIRA TECHNOLOGIES INC.,52203.15,2023-09-25,0,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,CISCO SWITCHES AND WIRELESS ACCESS POINTS FOR ICE/ERO,CONT_AWD_70CTD023FR0000158_7012_HSHQDC12D00015_7001
ICE,70CMSW23FC0000012,PRICE MODERN LLC,52161.21,2023-01-12,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,MECHANICAL UPGRADES FOR DESK EQUIPMENT,CONT_AWD_70CMSW23FC0000012_7012_70RDAD22A00000001_7001
ICE,70CMSD23FR0000125,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",52110.0,2023-08-18,0,COMBINATION AND MISCELLANEOUS INSTRUMENTS,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,CPAK BUNDLE.,CONT_AWD_70CMSD23FR0000125_7012_GS07F9287S_4730
ICE,70CMSD23P00000013,"GEE WHIZ SOFTWARE, LLC",52020.0,2023-03-02,0,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)","COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",THIS PROCURMENT IS FOR THE PURCHASE OF BANKSCAN SOFTWARE LICENSE TO SUPPORT ILLICIT FINANCIAL INVESTIGATIONS.,CONT_AWD_70CMSD23P00000013_7012_-NONE-_-NONE-
ICE,70CTD023FR0000007,"PANAMERICA COMPUTERS, INC.",52000.0,2022-12-15,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SMARTY SOFTWARE APPLICATION NEEDED FOR MISSION AND INVESTIGATIONS PURPOSES FOR OCIO.,CONT_AWD_70CTD023FR0000007_7012_HSHQDC12D00013_7001
ICE,70CMSW23FR0000081,FN AMERICA LLC,51650.0,2023-08-03,0,"GUNS, THROUGH 30MM","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",PURCHASING LESS THAN LETHAL PROJECTILES TO SUPPORT FEDERAL PROTECTIVE SERVICE OPERATIONS,CONT_AWD_70CMSW23FR0000081_7012_70B06C21D00000029_7014
ICE,70CDCR21FR0000022,DELOITTE CONSULTING LLP,51629.55,2023-05-12,P00011,SUPPORT- PROFESSIONAL: OTHER,ENGINEERING SERVICES,SURGE CLIN EXERCISE.,CONT_AWD_70CDCR21FR0000022_7012_GS00Q14OADU113_4732
ICE,70CDCR21FR0000022,DELOITTE CONSULTING LLP,51629.55,2023-04-10,P00010,SUPPORT- PROFESSIONAL: OTHER,ENGINEERING SERVICES,SURGE CLIN EXERCISE.,CONT_AWD_70CDCR21FR0000022_7012_GS00Q14OADU113_4732
ICE,70CMSD23FR0000175,"ANACAPA MICRO PRODUCTS, INC.",51117.5,2023-08-30,0,OFFICE DEVICES AND ACCESSORIES,OTHER COMPUTER RELATED SERVICES,"PROCURE (350) HONEYWELL 1300G IMAGER KIT, WITH USB CABLE / HAND HELD SCANNERS",CONT_AWD_70CMSD23FR0000175_7012_HSHQDC12D00014_7001
ICE,70CMSD23P00000034,"SAYARI ANALYTICS, LLC",50793.75,2023-09-22,P00001,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",SAYARI LICENSES,CONT_AWD_70CMSD23P00000034_7012_-NONE-_-NONE-
ICE,70CMSD23P00000153,Z BAR SUPPLY COMPANY LLC,50512.0,2023-09-14,0,"NIGHT VISION EQUIPMENT, EMITTED AND REFLECTED RADIATION",OPTICAL GOODS RETAILERS,NIGHT VISION GOGGLES,CONT_AWD_70CMSD23P00000153_7012_-NONE-_-NONE-
ICE,70CMSD20P00000171,RED ORANGE NORTH AMERICA INC.,50379.48,2023-08-18,P00005,LEASE/RENTAL OF PARKING FACILITIES,PARKING LOTS AND GARAGES,LEASE OF PARKING SPACES,CONT_AWD_70CMSD20P00000171_7012_-NONE-_-NONE-
ICE,70CMSW23FR0000048,FEDERAL EXPRESS CORPORATION,50064.0,2023-04-17,P00001,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR FREIGHT,COURIERS AND EXPRESS DELIVERY SERVICES,ADD FUNDING TO AWARD-SHIPPING SERVICES TO SUPPORT OFTP,CONT_AWD_70CMSW23FR0000048_7012_HTC71123DC023_9700
ICE,70CDCR23FR0000048,"THE GEO GROUP, INC.",50042.4,2023-09-18,P00001,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,BROWARD COUNTY FL DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR23FR0000048_7012_70CDCR21D00000004_7012
ICE,70CMSW23FC0000096,PRICE MODERN LLC,50038.26,2023-07-20,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,FURNITURE INSTALLATION AND ASSOCIATED SERVICES,CONT_AWD_70CMSW23FC0000096_7012_70RDAD22A00000001_7001
ICE,70CMSD23P00000064,"EJ2 COMMUNICATIONS, INC",50000.0,2023-07-07,0,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),SOFTWARE PUBLISHERS,SOFTWARE LICENSE,CONT_AWD_70CMSD23P00000064_7012_-NONE-_-NONE-
ICE,70CMSW23FR0000032,FEDERAL EXPRESS CORPORATION,50000.0,2023-03-21,0,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR FREIGHT,COURIERS AND EXPRESS DELIVERY SERVICES,NEXT GENERATION DELIVERY SERVICES-FEDERAL EXPRESS CORPORATION,CONT_AWD_70CMSW23FR0000032_7012_HTC71123DC023_9700
ICE,70CDCR23FC0000009,BOUND TREE MEDICAL LLC,50000.0,2023-05-04,P00002,"REPLENISHABLE FIELD MEDICAL SETS, KITS, AND OUTFITS","MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",MEDICAL SUPPLIES,CONT_AWD_70CDCR23FC0000009_7012_HSBP1015A00034_7014
ICE,70CMSD22FR0000068,THE MITRE CORPORATION,49626.0,2023-05-02,P00003,GENERAL SCIENCE & TECHNOLOGY R&D SVCS; GENERAL SCIENCE & TECHNOLOGY; EXPERIMENTAL DEVELOPMENT,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",CHANGE COR FOR NATURAL LANGUAGE PROCESSING SUPPORT SERVICES,CONT_AWD_70CMSD22FR0000068_7012_70RSAT20D00000001_7001
ICE,70CMSW23P00000031,ADVANTIX ENGINEERING CORP,49488.73,2023-08-29,0,MAINTENANCE OF MAINTENANCE BUILDINGS,FACILITIES SUPPORT SERVICES,"DOUBLE WALL DIESEL TANK FOR THE AGUADILLA, PUERTO RICO FACILITY",CONT_AWD_70CMSW23P00000031_7012_-NONE-_-NONE-
ICE,70CMSD20P00000065,CITY OF COTTAGE GROVE,49388.73,2023-04-06,P00007,LEASE/RENTAL OF RECREATION FACILITIES (NON-BUILDING),ALL OTHER AMUSEMENT AND RECREATION INDUSTRIES,FIRING RANGE SERVICES,CONT_AWD_70CMSD20P00000065_7012_-NONE-_-NONE-
ICE,70CMSW23FR0000100,INTERNATIONAL CARTRIDGE CORP,49089.15,2023-09-18,0,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,PURCHASE .223 REMINGTON 55 GREEN ELITE JOT AMMUNITION TO SUPPORT LAW ENFORCEMENT OPERATIONS.,CONT_AWD_70CMSW23FR0000100_7012_70LGLY21DGLB00003_7015
ICE,70CMSW23FR0000073,THE KINETIC GROUP SALES LLC,48928.8,2023-07-20,0,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,76 CASES OF 223 REM 55 GRAIN JACKETED AMMUNITION,CONT_AWD_70CMSW23FR0000073_7012_70LGLY21DGLB00001_7015
ICE,70CMSD22FR0000187,WEST PUBLISHING CORPORATION,48710.52,2023-07-20,P00002,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,"CLEAR ACCESS FOR FLO, CALD, AND HRVLD",CONT_AWD_70CMSD22FR0000187_7012_GS02F026DA_4732
ICE,70CDCR23P00000019,CARTRIDGE SAVERS INC,48479.04,2023-05-22,0,OFFICE SUPPLIES,STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,"HOUSTON FIELD OFFICE BULK COPIER AND PRINTER PAPER, 8.5X11, WHITE (92 BRIGHT, 20LB.)",CONT_AWD_70CDCR23P00000019_7012_-NONE-_-NONE-
ICE,70CMSW23FR0000022,AARDVARK,48340.0,2023-02-03,0,"AMMUNITION, THROUGH 30MM",APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,PURCHASE OF .45 BLANK KBT POWER CARTRIDGES TO SUPPORT OFTP FIELD OPERATIONS,CONT_AWD_70CMSW23FR0000022_7012_GS07F141DA_4732
ICE,70CMSW23FR0000080,"GRAVOTECH, INC.",48328.6,2023-07-21,0,INDUSTRIAL MARKING MACHINES,MACHINE TOOL MANUFACTURING,PURCHASE ENGRAVING MACHINE FOR KROME TO BE ABLE TO CREATE PLAQUES FOR ICE OAFM,CONT_AWD_70CMSW23FR0000080_7012_GS21F076BA_4732
ICE,70CTD023FC0000041,"OPTIVOR TECHNOLOGIES, LLC",48194.33,2023-09-20,0,TELEPHONE AND TELEGRAPH EQUIPMENT,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,BPA-PRIVATE BRANCH EXCHANGE AND VOICE OVER INTERNET PROTOCOL FOR PHILADELPHIA PA OFFICE,CONT_AWD_70CTD023FC0000041_7012_70CTD019A00000003_7012
ICE,70CMSD23FC0000006,W S DARLEY & CO,48000.0,2023-04-03,0,UNMANNED AIRCRAFT,PUMP AND PUMPING EQUIPMENT MANUFACTURING,PARROT ANAFI USA MIL DRONE,CONT_AWD_70CMSD23FC0000006_7012_70B02C22A00000007_7014
ICE,70CMSD22FR0000052,"ANACAPA MICRO PRODUCTS, INC.",47917.5,2023-02-23,P00001,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE SUBSCRIPTION,CONT_AWD_70CMSD22FR0000052_7012_HSHQDC12D00014_7001
ICE,70CMSD23FR0000114,"TRM LABS, INC.",47600.0,2023-08-02,0,"IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)",SOFTWARE PUBLISHERS,FORENSIC SOFTWARE AND SERVICES,CONT_AWD_70CMSD23FR0000114_7012_70CMSD22D00000002_7012
ICE,70CDCR20P00000001,B & H INTERNATIONAL LLC,47475.0,2022-10-18,P00006,HOUSEKEEPING- FOOD,PERISHABLE PREPARED FOOD MANUFACTURING,EXERCISING OPTION FOR DETAINEE MEALS,CONT_AWD_70CDCR20P00000001_7012_-NONE-_-NONE-
ICE,70CDCR22FR0000041,"THE GEO GROUP, INC.",47000.0,2022-11-13,P00004,HOUSEKEEPING- GUARD,CORRECTIONAL INSTITUTIONS,SOUTH TEXAS DETENTION COMPLEX NEW TASK ORDER - POP 06 AUG 2022  - 05 AUG 2023.,CONT_AWD_70CDCR22FR0000041_7012_70CDCR20D00000012_7012
ICE,70CDCR23FR0000019,"AKIMA GLOBAL SERVICES, LLC",46981.85,2023-05-18,P00003,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"DETENTION SUPPORT SERVICES FOR ICE DETAINEES AT THE BUFFALO FEDERAL DETENTION FACILITY IN BATAVIA, NY.",CONT_AWD_70CDCR23FR0000019_7012_HSCEDM15D00002_7012
ICE,70CTD023FC0000044,"OPTIVOR TECHNOLOGIES, LLC",46980.53,2023-09-21,0,TELEPHONE AND TELEGRAPH EQUIPMENT,COMMUNICATION EQUIPMENT REPAIR AND MAINTENANCE,BPA-PRIVATE BRANCH EXCHANGE AND VOICE OVER INTERNET PROTOCOL FOR SAN FRANCISCO CA OFFICE,CONT_AWD_70CTD023FC0000044_7012_70CTD019A00000003_7012
ICE,70CMSD22P00000121,"LEADSONLINE, LLC",46635.0,2023-09-27,P00001,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,LEADSONLINE LICENSE- ADD CLIN,CONT_AWD_70CMSD22P00000121_7012_-NONE-_-NONE-
ICE,70CMSW23P00000005,A2Z SUPPLY CORP,46473.12,2023-01-26,0,"GUNS, THROUGH 30MM","SMALL ARMS, ORDNANCE, AND ORDNANCE ACCESSORIES MANUFACTURING",AMMO TO SUPPORT OFTP AND TRAINING OPPORTUNITIES,CONT_AWD_70CMSW23P00000005_7012_-NONE-_-NONE-
ICE,70CMSD23FR0000162,AKIRA TECHNOLOGIES INC.,46020.25,2023-08-31,0,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT,OTHER COMPUTER RELATED SERVICES,TO PROVIDE DVR/CAMERA MAINTENANCE FOR POLYGRAPH SYSTEM,CONT_AWD_70CMSD23FR0000162_7012_HSHQDC12D00015_7001
ICE,70CMSW23FC0000003,PRICE MODERN LLC,45641.13,2022-11-23,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,FURNITURE FOR THE FORT SMITH AR OFFICE UNDER THE DHS BPA,CONT_AWD_70CMSW23FC0000003_7012_70RDAD22A00000001_7001
ICE,70CTD022FR0000023,"ADVANTAGE TECHNOLOGIES, INC",45301.18,2023-02-24,P00001,IT AND TELECOM - IT MANAGEMENT TOOLS/PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),COMPUTER AND SOFTWARE STORES,EXERCISE OY1 ELECTRONIC FAX SOFTWARE AND MAINTENANCE,CONT_AWD_70CTD022FR0000023_7012_GS35F0435Y_4732
ICE,70CTD023FR0000084,BLUE TECH INC.,45074.86,2023-08-25,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,HACK THE BOX SOFTWARE LICENSES,CONT_AWD_70CTD023FR0000084_7012_HSHQDC12D00012_7001
ICE,70CTD023FR0000115,"ANACAPA MICRO PRODUCTS, INC.",45037.38,2023-08-31,0,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,CISCO WI-FI PRODUCTS FOR ICE/M&A/OPLA,CONT_AWD_70CTD023FR0000115_7012_HSHQDC12D00014_7001
ICE,70CMSW23FR0000048,FEDERAL EXPRESS CORPORATION,45000.0,2023-03-31,0,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR FREIGHT,COURIERS AND EXPRESS DELIVERY SERVICES,SHIPPING SERVICES TO SUPPORT OFTP,CONT_AWD_70CMSW23FR0000048_7012_HTC71123DC023_9700
ICE,70CMSD23P00000082,"VOUND COLORADO, LTD.",45000.0,2023-08-11,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SUPPLY OF VOUND CONNECT,CONT_AWD_70CMSD23P00000082_7012_-NONE-_-NONE-
ICE,70CTD023FR0000011,"SNAP, INC",44926.42,2023-02-10,0,IT AND TELECOM - SERVICE DELIVERY MANAGEMENT (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,TO PURCHASE HARDWARE TO REFRESH (11) EXISTING SERVERS CURRENTLY SUPPORTING THE ICE SECURITY OPERATIONS CENTER VULNERABILITY SCANNING CAPABILITIES.,CONT_AWD_70CTD023FR0000011_7012_HSHQDC13D00025_7001
ICE,70CMSW23P00000038,"ATLANTIC DIVING SUPPLY, INC.",44784.0,2023-09-11,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,OFTP TRAINING CLASSROOM LAW ENFORCEMENT FURNITURE,CONT_AWD_70CMSW23P00000038_7012_-NONE-_-NONE-
ICE,70CDCR22FC0000012,"THE GEO GROUP, INC.",44600.0,2023-04-18,P00003,HOUSEKEEPING- GUARD,CORRECTIONAL INSTITUTIONS,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,CONT_AWD_70CDCR22FC0000012_7012_70CDCR18A00000007_7012
ICE,70CTD023FR0000162,"C & C INTERNATIONAL COMPUTERS & CONSULTANTS, INC.",44409.65,2023-09-28,0,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,FIRST SOURCE EQUIPMENT,CONT_AWD_70CTD023FR0000162_7012_HSHQDC12D00011_7001
ICE,70CDCR22FC0000012,"THE GEO GROUP, INC.",43900.0,2022-11-15,P00001,HOUSEKEEPING- GUARD,CORRECTIONAL INSTITUTIONS,DETAINEE BED DAYS AT THE ROBERT A. DEYTON DETENTION FACILITY,CONT_AWD_70CDCR22FC0000012_7012_70CDCR18A00000007_7012
ICE,70CTD023FC0000027,IRON MOUNTAIN INFORMATION MANAGEMENT LLC,43724.16,2023-08-10,0,SUPPORT - ADMINISTRATIVE: PHYSICAL RECORDS MANAGEMENT SERVICES,GENERAL WAREHOUSING AND STORAGE,OFFSITE TAPE STORAGE- STORED QUANTITIES OF MAGNETIC MEDIS FOR BACKUP & DISASTER RECOVERY- INCLUDING MEDIS EMERGENCY RETRIEVAL & DELIVERY CONTRACT VIA THE DHS BPA # 70RTAC1800000003,CONT_AWD_70CTD023FC0000027_7012_70RTAC18A00000003_7001
ICE,70CMSD22FR0000073,"CYNWAVE SOLUTIONS, LLC",43650.0,2023-06-28,P00001,SUPPORT- ADMINISTRATIVE: COURIER/MESSENGER,LOCAL MESSENGERS AND LOCAL DELIVERY,COURIER SERVICES,CONT_AWD_70CMSD22FR0000073_7012_47QMCB21D0008_4732
ICE,70CMSW23FC0000046,PRICE MODERN LLC,43356.78,2023-04-10,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,"REQUIREMENT FOR NEW SIGNAGE FOR ERO/OPLA LOCATED AT 985 MICHIGAN AVENUE, DETROIT, MI - PRO-18-SHD-0027  DETROIT MICHIGAN",CONT_AWD_70CMSW23FC0000046_7012_70RDAD22A00000001_7001
ICE,70CMSD21FR0000083,COLLABWARE CORPORATION,43200.0,2023-05-30,P00002,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",EXERCISE OPTION YEAR 2 COLLABWARE SUBSCRIPTION & USER LICENSING,CONT_AWD_70CMSD21FR0000083_7012_47QSMA19D08QR_4732
ICE,70CMSD23P00000052,RB & SON GENERAL CONTRACTORS INC,43200.0,2023-06-23,0,"MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT",COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,PREVENTIVE MAINTENANCE SERVICE ON HVAC SYSTEM,CONT_AWD_70CMSD23P00000052_7012_-NONE-_-NONE-
ICE,70CMSD21FR0000137,BLUESTONE ANALYTICS LLC,43200.0,2023-07-18,P00005,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,IT INVESTIGATIVE SUPPORT SERVICES- ADD FUNDS,CONT_AWD_70CMSD21FR0000137_7012_70CMSD20D00000003_7012
ICE,70CMSW19FR0000044,SATELLITE SERVICES INC,43128.51,2023-01-05,P00020,HOUSEKEEPING- FACILITIES OPERATIONS SUPPORT,FACILITIES SUPPORT SERVICES,ADD FUNDING TO THE EMERGENCY AND OVER AND ABOVE CLIN-OPERATIONS AND MAINTENANCE SERVICES AT FLORENCE SERVICE PROCESSING CENTER (SPC),CONT_AWD_70CMSW19FR0000044_7012_GS21F015CA_4732
ICE,70CMSD23P00000066,"BRINC DRONES, INC",42998.0,2023-07-07,0,UNMANNED AIRCRAFT,AIRCRAFT MANUFACTURING,LEMUR II DRONE,CONT_AWD_70CMSD23P00000066_7012_-NONE-_-NONE-
ICE,70CDCR18FR0000018,ISS ACTION INC,42915.4,2022-11-02,P00038,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,TRANSPORTATION AND ARMED GUARD SERVICES FOR THE NEW YORK FIELD OFFICE,CONT_AWD_70CDCR18FR0000018_7012_GS07F072GA_4732
ICE,70CMSW23FC0000048,PRICE MODERN LLC,42723.04,2023-04-04,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,OFFICE FURNITURE SERVICES,CONT_AWD_70CMSW23FC0000048_7012_70RDAD22A00000001_7001
ICE,70CMSD20FR0000061,"KNOWLEDGEBANK, INC.",42717.84,2022-12-06,P00009,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",SENIOR EXECUTIVE SUPPORT SERVICES,CONT_AWD_70CMSD20FR0000061_7012_GS02Q16DCR0095_4732
ICE,70CMSD21P00000087,SAN DIEGO ASSOCIATION OF GOVERNMENTS,42426.0,2023-07-13,P00002,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES",ARJIS NETWORK AND ESUN ACCESS- EXERCISE OPTION PERDIOD 2,CONT_AWD_70CMSD21P00000087_7012_-NONE-_-NONE-
ICE,70CMSD23P00000028,"OOKLA, LLC",42400.0,2023-04-21,0,"IT AND TELECOM - PLATFORM AS A SERVICE: DATABASE, MAINFRAME, MIDDLEWARE","COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",WEB SITE WITH WIRELESS SERVICE PROVIDER NETWORK INFORMATION,CONT_AWD_70CMSD23P00000028_7012_-NONE-_-NONE-
ICE,70CMSD22P00000042,PACER SERVICE CENTER,42000.0,2023-06-08,P00001,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,"OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES",PUBLIC ACCESS TO COURT ELECTRONIC RECORDS,CONT_AWD_70CMSD22P00000042_7012_-NONE-_-NONE-
ICE,70CMSW23P00000033,"TECHNICAL REPRESENTATIVES, INC",41814.0,2023-08-21,0,LABORATORY EQUIPMENT AND SUPPLIES,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,NOISE ASSESSMENT EQUIPMENT,CONT_AWD_70CMSW23P00000033_7012_-NONE-_-NONE-
ICE,70CMSW23FC0000101,PRICE MODERN LLC,41771.71,2023-07-12,0,OFFICE FURNITURE,OFFICE FURNITURE (EXCEPT WOOD) MANUFACTURING,FURNITURE INSTALLATION AND ASSOCIATED SERVICES,CONT_AWD_70CMSW23FC0000101_7012_70RDAD22A00000001_7001
ICE,70CTD022FR0000018,INSERSO CORPORATION,40648.77,2023-05-09,P00015,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",COMPUTER SYSTEMS DESIGN SERVICES,INFORMATION TECHNOLOGY SUPPORT SERVICES (ITSS),CONT_AWD_70CTD022FR0000018_7012_75N98120D00162_7529
ICE,70CTD022FR0000028,"ANACAPA MICRO PRODUCTS, INC.",40546.03,2023-01-27,P00002,EDUCATION/TRAINING- INFORMATION TECHNOLOGY/TELECOMMUNICATIONS TRAINING,OTHER COMPUTER RELATED SERVICES,HUDDLE LICENSES CORRECT POP AND EXTEND LICENSE SUBSCRIPTION,CONT_AWD_70CTD022FR0000028_7012_HSHQDC12D00014_7001
