Agency,Award ID,Recipient Name,Federal Action Obligation,Action Date,Modification,Product/Service Description,NAICS Description,Transaction Description,Generated Award ID
ICE,70CDCR22FR0000009,MANAGEMENT & TRAINING CORPORATION,3406182.46,2022-04-12,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"INCREMENTALLY FUNDING FOR DETENTION SERVICES AT THE IMPERIAL REGIONAL DETENTION FACILITY (IRDF) (CALEXICO, CA)",CONT_AWD_70CDCR22FR0000009_7012_70CDCR20D00000006_7012
ICE,70CDCR22FR0000009,MANAGEMENT & TRAINING CORPORATION,3396000.45,2022-09-13,P00010,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"INCREMENTALLY FUNDING FOR DETENTION SERVICES AT THE IMPERIAL REGIONAL DETENTION FACILITY (IRDF) (CALEXICO, CA)",CONT_AWD_70CDCR22FR0000009_7012_70CDCR20D00000006_7012
ICE,70CDCR22FR0000014,G4S SECURE SOLUTIONS (USA) INC.,3389593.28,2022-08-11,P00006,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,ERO TASK ORDER FOR TRANSPORTATION SERVICES IN THE SNA AND HLG AREAS OF RESPONSIBILITY.,CONT_AWD_70CDCR22FR0000014_7012_70CDCR20D00000017_7012
ICE,70CTD021FR0000002,VARIQ CORPORATION,3374684.04,2021-10-28,P00004,IT AND TELECOM- SYSTEMS DEVELOPMENT,COMPUTER SYSTEMS DESIGN SERVICES,EO14042 SEVIS OPERATIONS AND MAINTENANCE (O&M) SUPPORT SERVICES OPTION EXERCISE,CONT_AWD_70CTD021FR0000002_7012_HHSN316201600007W_7529
ICE,70CTD021FR0000002,VARIQ CORPORATION,3374684.03,2022-04-13,P00005,IT AND TELECOM- SYSTEMS DEVELOPMENT,COMPUTER SYSTEMS DESIGN SERVICES,EO14042 SEVIS OPERATIONS AND MAINTENANCE (O&M) SUPPORT SERVICES OPTION 3 EXERCISE,CONT_AWD_70CTD021FR0000002_7012_HHSN316201600007W_7529
ICE,70CDCR21FR0000059,"THE GEO GROUP, INC.",3372800.0,2022-01-20,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,MIA AOR IMMIGRATION DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000059_7012_70CDCR21D00000004_7012
ICE,70CDCR22FR0000006,AHTNA SUPPORT & TRAINING SERVICES LLC,3367291.0,2022-04-14,P00004,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"TASK ORDER MODIFICATION FOR DETENTION SERVICES AT PORT ISABEL DETENTION CENTER, POP 12/1/21 TO 05/31/22",CONT_AWD_70CDCR22FR0000006_7012_HSCEDM15D00001_7012
ICE,70CTD022FC0000006,DELL FEDERAL SYSTEMS L.P,3355920.0,2022-03-25,0,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,ICE MICROSOFT SECURITY BUNDLE M3 STEP-UP LICENSES,CONT_AWD_70CTD022FC0000006_7012_70RTAC21A00000001_7001
ICE,70CDCR21FR0000057,"THE GEO GROUP, INC.",3350058.18,2022-03-17,P00010,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,CONT_AWD_70CDCR21FR0000057_7012_HSCEDM17D00009_7012
ICE,70CDCR22FR0000001,"THE GEO GROUP, INC.",3344400.0,2022-08-24,P00007,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"INCREMENTAL FUNDING FOR DETENTION, TRANSPORTATION AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",CONT_AWD_70CDCR22FR0000001_7012_70CDCR22D00000001_7012
ICE,70CDCR22FR0000001,"THE GEO GROUP, INC.",3344400.0,2022-08-08,P00006,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"INCREMENTAL FUNDING FOR DETENTION, TRANSPORTATION AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",CONT_AWD_70CDCR22FR0000001_7012_70CDCR22D00000001_7012
ICE,70CDCR21FR0000057,"THE GEO GROUP, INC.",3336795.7,2022-01-27,P00008,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,CONT_AWD_70CDCR21FR0000057_7012_HSCEDM17D00009_7012
ICE,70CMSD21C00000002,THOMSON REUTERS SPECIAL SERVICES LLC,3322404.61,2022-05-31,P00001,IT AND TELECOM - DATA CENTER AS A SERVICE,INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,"LAW ENFORCEMENT INVESTIGATIVE DATABASE SUBSCRIPTION (LEIDS), TASKS 2/2A",CONT_AWD_70CMSD21C00000002_7012_-NONE-_-NONE-
ICE,70CDCR22FR0000009,MANAGEMENT & TRAINING CORPORATION,3320299.08,2021-12-20,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"FUNDING NEW TASK ORDER FOR DETENTION SERVICES  AT THE IMPERIAL REGIONAL DETENTION FACILITY (IRDF) (CALEXICO, CA)",CONT_AWD_70CDCR22FR0000009_7012_70CDCR20D00000006_7012
ICE,70CDCR22FR0000006,AHTNA SUPPORT & TRAINING SERVICES LLC,3314520.0,2022-05-11,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"TASK ORDER MODIFICATION FOR DETENTION SERVICES AT PORT ISABEL DETENTION CENTER, POP 12/1/21 TO 05/31/22",CONT_AWD_70CDCR22FR0000006_7012_HSCEDM15D00001_7012
ICE,70CDCR21FR0000007,MANAGEMENT & TRAINING CORPORATION,3299947.9,2021-11-16,P00009,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"DETENTION SERVICES AT THE IMPERIAL REGIONAL DETENTION FACILITY (IRDF) (CALEXICO, CA)",CONT_AWD_70CDCR21FR0000007_7012_70CDCR20D00000006_7012
ICE,70CTD020FR0000055,"AMAR HEALTH IT, LLC",3233885.42,2022-04-24,P00008,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,COMPUTER SYSTEMS DESIGN SERVICES,ELECTRONIC HEALTH RECORDS (EHR) OPERATIONS AND MAINTENANCE (O&M) SUPPORT SERVICES,CONT_AWD_70CTD020FR0000055_7012_HHSN316201200115W_7529
ICE,70CMSW22FR0000118,"AXON ENTERPRISE, INC.",3225000.0,2022-09-01,0,"AMMUNITION, THROUGH 30MM",SMALL ARMS AMMUNITION MANUFACTURING,EXERCISE CLIN 2001 UNDER OPTION PERIOD 2- CONDUCTIVE ENERGY WEAPONS (CEW) IDIQ,CONT_AWD_70CMSW22FR0000118_7012_70CMSW20D00000003_7012
ICE,70CMSW19FR0000079,GUIDEHOUSE INC.,3215405.67,2022-09-13,P00012,SUPPORT- MANAGEMENT: ACCOUNTING,OTHER ACCOUNTING SERVICES,A-123 INTERNAL CONTROLS SUPPORT SERVICES,CONT_AWD_70CMSW19FR0000079_7012_GS00Q14OADU216_4732
ICE,70CDCR22C00000002,TALTON COMMUNICATIONS INC,3200000.0,2022-05-16,P00002,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,TELECOMMUNICATIONS RESELLERS,INCREMENTALLY FUNDING FOR NON-CITIZENS COMMUNICATION SERVICES (NCS) FOR ERO/CMD,CONT_AWD_70CDCR22C00000002_7012_-NONE-_-NONE-
ICE,70CMSD19FR0000140,"C2 TECHNOLOGIES, INC.",3193892.27,2022-08-16,P00010,SUPPORT- PROFESSIONAL: OTHER,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",HUMAN RESOURCE SUPPORT SERVICES,CONT_AWD_70CMSD19FR0000140_7012_GS02Q16DCR0039_4732
ICE,70CDCR22FR0000006,AHTNA SUPPORT & TRAINING SERVICES LLC,3180960.0,2022-02-22,P00002,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"NEW TASK ORDER FOR DETENTION SERVICES AT PORT ISABEL DETENTION CENTER, POP 12/1/21 TO 11/30/22",CONT_AWD_70CDCR22FR0000006_7012_HSCEDM15D00001_7012
ICE,70CMSD18FR0000109,GRANT THORNTON LLP,3175800.0,2022-06-29,P00015,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,EO14042 STRATEGIC COMMUNICATION SUPPORT SERVICES,CONT_AWD_70CMSD18FR0000109_7012_GS00F143CA_4732
ICE,70CTD020FR0000006,"PROCENTRIX, LLC",3138927.72,2022-04-01,P00018,IT AND TELECOM- FACILITY OPERATION AND MAINTENANCE,OTHER COMPUTER RELATED SERVICES,"FUND CLINS 2001-2004, 2019-2023, 2026, 2028.  AUTOMATED MANAGEMENT SYSTEMS SUPPORT (AMSS) SERVICES",CONT_AWD_70CTD020FR0000006_7012_GS35F0294T_4730
ICE,70CDCR22FR0000001,"THE GEO GROUP, INC.",3128000.0,2022-09-13,P00009,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"INCREMENTAL FUNDING FOR DETENTION, TRANSPORTATION AND MEDICAL SERVICES FOR DENVER (AURORA) CONTRACT DETENTION FACILITY",CONT_AWD_70CDCR22FR0000001_7012_70CDCR22D00000001_7012
ICE,70CDCR21FR0000055,"CORECIVIC, INC.",3083600.0,2022-03-14,P00012,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,HOUSTON CDF BASE YEAR TO FOR DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000055_7012_70CDCR20D00000014_7012
ICE,70CDCR21FR0000059,"THE GEO GROUP, INC.",3071600.0,2022-02-18,P00006,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,MIA AOR IMMIGRATION DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000059_7012_70CDCR21D00000004_7012
ICE,70CDCR22FR0000044,"THE GEO GROUP, INC.",3067493.91,2022-08-23,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,MIA AOR DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR22FR0000044_7012_70CDCR21D00000004_7012
ICE,70CTD022FR0000209,AKIRA TECHNOLOGIES INC.,3024350.0,2022-09-28,0,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,ANNUAL MAINTENANCE RENEWAL FOR ICE BLACKBERRY ENTERPRISE MOBILITY SUITE LICENSES,CONT_AWD_70CTD022FR0000209_7012_HSHQDC12D00015_7001
ICE,70CTD021FR0000255,"EXCELLA, LLC",3015059.15,2022-09-16,P00003,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",COMPUTER SYSTEMS DESIGN SERVICES,"EXERCISE AND FUND OPTION PERIOD 1 AND CHANGE THE COR EO14042 ICE/HSI REQUIRES CONTINUED OPERATIONS AND MAINTENANCE (O&M), ADAPTIVE MAINTENANCE SUPPORT, AND ENHANCEMENTS.",CONT_AWD_70CTD021FR0000255_7012_75N98120D00227_7529
ICE,70CDCR21FR0000055,"CORECIVIC, INC.",3010800.0,2021-12-02,P00006,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,HOUSTON CDF BASE YEAR TO FOR DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000055_7012_70CDCR20D00000014_7012
ICE,70CMSD18FC0000060,GRANT THORNTON LLP,3006784.09,2022-03-28,P00026,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,"STRATEGIC PLANNING, ANALYSIST & REQUIREMENTS (SPARQ) SUPPORT SERVICES",CONT_AWD_70CMSD18FC0000060_7012_HSCEMS14A00007_7012
ICE,70CDCR21FR0000055,"CORECIVIC, INC.",3000400.0,2021-11-24,P00005,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,HOUSTON CDF BASE YEAR TO FOR DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000055_7012_70CDCR20D00000014_7012
ICE,70CDCR21FR0000019,"CREATIVE CORRECTIONS, LLC",3000000.0,2022-08-10,P00011,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DETAINEE DEATH REVIEWS AND INSPECTIONS,CONT_AWD_70CDCR21FR0000019_7012_GS00F013AA_4732
ICE,70CDCR20FR0000057,"AIRCRAFT TRANSPORT SERVICES, INC.",3000000.0,2022-09-21,P00012,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: AIR PASSENGER,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,SPECIAL HIGH RISK CHARTER (SHRC) FLIGHT FOR ICE/ERO - REMOVAL AND REPATRIATION OF ILLEGAL IMMIGRANTS,CONT_AWD_70CDCR20FR0000057_7012_GS33F018DA_4732
ICE,70CTD021FR0000018,"AT&T ENTERPRISES, LLC",3000000.0,2022-06-23,P00007,IT AND TELECOM - NETWORK SUPPORT SERVICES (LABOR),WIRED TELECOMMUNICATIONS CARRIERS,ENTERPRISE INFRASTRUCTURE SERVICES (EIS) CONTRACT FOR THE TRANSITION -DATA.,CONT_AWD_70CTD021FR0000018_7012_GS00Q17NSD3000_4732
ICE,70CDCR21FR0000055,"CORECIVIC, INC.",2983600.0,2022-03-03,P00011,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,HOUSTON CDF BASE YEAR TO FOR DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000055_7012_70CDCR20D00000014_7012
ICE,70CDCR22FR0000002,"THE GEO GROUP, INC.",2977418.53,2022-03-17,P00007,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"INCREMENTALLY FUNDING FOR DETENTION SERVICES AT NORTHWEST DETENTION CENTER, TACOMA",CONT_AWD_70CDCR22FR0000002_7012_HSCEDM15D00015_7012
ICE,70CDCR21FR0000059,"THE GEO GROUP, INC.",2972300.0,2022-07-29,P00010,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,MIA AOR IMMIGRATION DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000059_7012_70CDCR21D00000004_7012
ICE,70CMSW18FR0000002,CHENEGA FACILITIES MANAGEMENT LLC,2969531.51,2021-12-06,P00025,MAINTENANCE OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES,FACILITIES SUPPORT SERVICES,"EO14042 OPERATIONS AND MAINTENANCE AT SPC BATAVIA, NY",CONT_AWD_70CMSW18FR0000002_7012_GS06Q16BQDS105_4732
ICE,70CTD021FR0000053,WIDEPOINT INTEGRATED SOLUTIONS CORP,2961835.24,2022-03-17,P00004,IT AND TELECOM - MOBILE DEVICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),TELECOMMUNICATIONS RESELLERS,DHS CWMS IDIQ TASK ORDER EXERCISE OPTION PERIOD 1 - 1001B AND 1005,CONT_AWD_70CTD021FR0000053_7012_70RTAC21D00000001_7001
ICE,HSCEMS17F00032,MIRACLE SYSTEMS LLC,2959751.53,2022-07-29,P00020,SUPPORT- MANAGEMENT: FINANCIAL,OTHER ACCOUNTING SERVICES,FINANCIAL STATEMENT REPORTING AND ANALYSIS,CONT_AWD_HSCEMS17F00032_7012_GS00Q14OADS207_4732
ICE,70CTD020FR0000276,"ALLIANT SB CTA, LLC",2924411.84,2022-08-31,P00002,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,COMPUTER SYSTEMS DESIGN SERVICES,"THE PURPOSE OF THIS MODIFICATION IS TO (1) EXERCISE OY2 AS PRICED IN THE INITIAL ORDER PURSUANT TO FAR 52.217-9; (2) ADD AND FULLY FUND CLINS 2006 AND 2007; (3) ADD CLINS 3006, 3007, 4006, AND 4007 WHICH ARE TO BE EXERCISED IN OY3 AND OY4; AND (4) CH",CONT_AWD_70CTD020FR0000276_7012_47QTCH18D0004_4732
ICE,70CDCR21FR0000019,"CREATIVE CORRECTIONS, LLC",2900000.0,2022-03-17,P00009,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DETAINEE DEATH REVIEWS AND INSPECTIONS,CONT_AWD_70CDCR21FR0000019_7012_GS00F013AA_4732
ICE,70CDCR22FC0000003,LABORATORY CORPORATION OF AMERICA,2900000.0,2022-05-06,P00001,MEDICAL- LABORATORY TESTING,MEDICAL LABORATORIES,IHSC LABORATORY SERVICES,CONT_AWD_70CDCR22FC0000003_7012_70CDCR21A00000002_7012
ICE,70CDCR21FR0000007,MANAGEMENT & TRAINING CORPORATION,2897600.0,2021-11-23,P00010,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"INCREASE AVAILABLE FUNDS ON THE SUBJECT TASK ORDER FOR DETENTION SERVICES  AT THE IMPERIAL REGIONAL DETENTION FACILITY (IRDF) (CALEXICO, CA)",CONT_AWD_70CDCR21FR0000007_7012_70CDCR20D00000006_7012
ICE,70CDCR22FC0000002,"SPECTRUM SECURITY SERVICES, INC.",2897000.0,2022-05-18,P00004,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"INCREMENTAL FUNDING FOR TRANSPORTATION SERVICES, LOS ANGELES AOR.",CONT_AWD_70CDCR22FC0000002_7012_70CDCR18A00000003_7012
ICE,70CMSD21FR0000020,"THUNDERCAT TECHNOLOGY, LLC",2889518.16,2022-09-16,P00002,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE LICENSE AND SME SUPPORT,CONT_AWD_70CMSD21FR0000020_7012_NNG15SD26B_8000
ICE,70CDCR22FR0000009,MANAGEMENT & TRAINING CORPORATION,2872024.08,2022-01-24,P00001,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"INCREMENTALLY FUNDING FOR DETENTION SERVICES AT THE IMPERIAL REGIONAL DETENTION FACILITY (IRDF) (CALEXICO, CA)",CONT_AWD_70CDCR22FR0000009_7012_70CDCR20D00000006_7012
ICE,70CTD021FR0000099,"KCI-ACUITY, LLC",2824193.7,2022-05-12,P00002,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),COMPUTER SYSTEMS DESIGN SERVICES,THIS AWARD FOR THE INSPECTION MODERNIZATION SYSTEM IS BEING MODIFIED TO EXERCISE OPTION PERIOD 1,CONT_AWD_70CTD021FR0000099_7012_75N98120D00024_7529
ICE,70CMSD22FC0000031,OMNIPLEX WORLD SERVICES CORPORATION,2821400.0,2022-08-23,0,SUPPORT- ADMINISTRATIVE: BACKGROUND INVESTIGATION,INVESTIGATION SERVICES,BACKGROUND INVESTIGATIVE SERVICES,CONT_AWD_70CMSD22FC0000031_7012_70CMSD21A00000003_7012
ICE,70CDCR22FR0000002,"THE GEO GROUP, INC.",2811629.73,2022-02-17,P00005,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,"FUNDING FOR BED DAY GM, TRANSPORTATION, FUEL, AND REMOTE POST FOR NORTHWEST DETENTION CENTER TACOMA",CONT_AWD_70CDCR22FR0000002_7012_HSCEDM15D00015_7012
ICE,70CTD022FR0000132,AKIRA TECHNOLOGIES INC.,2802210.78,2022-08-01,0,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),OTHER COMPUTER RELATED SERVICES,SOFTWARE MAINTENANCE RENEWAL AND SUPPORT FOR ORACLE PRODUCTS,CONT_AWD_70CTD022FR0000132_7012_HSHQDC12D00015_7001
ICE,70CDCR21FR0000003,"THE GEO GROUP, INC.",2799467.0,2021-12-09,P00007,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,INCREASE AVAILABLE FUNDS ON THE SUBJECT TASK ORDER FOR DETENTION SERVICES AT MESA VERDE AND GOLDEN STATE FACILITY,CONT_AWD_70CDCR21FR0000003_7012_70CDCR20D00000008_7012
ICE,70CTD021FR0000015,KURRENT LOGIC LLC,2789440.0,2022-04-15,P00006,IT AND TELECOM - DATA CENTER SUPPORT SERVICES (LABOR),CUSTOM COMPUTER PROGRAMMING SERVICES,THE PURPOSE OF THIS MODIFICATION IS TO PROVIDE FULL FUNDING FOR OPTION PERIOD 1 AND REVISE THE PERFORMANCE WORK STATEMENT.,CONT_AWD_70CTD021FR0000015_7012_47QTCA19D002N_4732
ICE,70CMSW22FR0000127,"INNOVATIVE CONSULTING & MANAGEMENT SERVICES, LLC",2782118.67,2022-09-22,0,MAINTENANCE OF MAINTENANCE BUILDINGS,FACILITIES SUPPORT SERVICES,KROME OPERATIONS AND MAINTENANCE SERVICES,CONT_AWD_70CMSW22FR0000127_7012_GS21F0164W_4730
ICE,70CMSW20FR0000106,ERNST & YOUNG LLP,2768075.54,2022-09-08,P00004,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,EO14042 DATA MANAGEMENT PROGRAM SUPPORT SERVICES,CONT_AWD_70CMSW20FR0000106_7012_47QRAD19DU201_4732
ICE,70CDCR21FR0000019,"CREATIVE CORRECTIONS, LLC",2750000.0,2022-04-04,P00010,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,DETAINEE DEATH REVIEWS AND INSPECTIONS,CONT_AWD_70CDCR21FR0000019_7012_GS00F013AA_4732
ICE,70CTD021FR0000019,"SAVANTAGE FINANCIAL SERVICES, INC.",2749010.85,2021-12-22,P00003,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,OTHER COMPUTER RELATED SERVICES,EXERCISE OY1 AND PROVIDE PARTIAL FUNDING.,CONT_AWD_70CTD021FR0000019_7012_GS35F397GA_4732
ICE,70CTD021FR0000019,"SAVANTAGE FINANCIAL SERVICES, INC.",2749010.85,2022-03-24,P00006,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,OTHER COMPUTER RELATED SERVICES,"PROVIDE INCREMENTAL FUNDING FOR CLINS 1001, 1002, 1003, 1004, 1005 AND 1007.",CONT_AWD_70CTD021FR0000019_7012_GS35F397GA_4732
ICE,70CDCR21FR0000057,"THE GEO GROUP, INC.",2747927.41,2021-12-07,P00005,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,CONT_AWD_70CDCR21FR0000057_7012_HSCEDM17D00009_7012
ICE,70CTD019C00000004,JSI TELECOM INC.,2743773.0,2022-08-11,P00013,IT AND TELECOM- TELECOMMUNICATIONS AND TRANSMISSION,OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING,TITLE III DIGITAL COLLECTION SYSTEMS,CONT_AWD_70CTD019C00000004_7012_-NONE-_-NONE-
ICE,70CDCR21FR0000057,"THE GEO GROUP, INC.",2721193.62,2021-11-24,P00004,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,CONT_AWD_70CDCR21FR0000057_7012_HSCEDM17D00009_7012
ICE,70CDCR21FR0000057,"THE GEO GROUP, INC.",2715137.62,2021-11-10,P00003,HOUSEKEEPING- GUARD,FACILITIES SUPPORT SERVICES,MONTGOMERY PROCESSING CENTER DETENTION SERVICES,CONT_AWD_70CDCR21FR0000057_7012_HSCEDM17D00009_7012
ICE,70CMSD22FR0000177,CHAINALYSIS INC.,2710065.3,2022-09-16,0,"IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)",SOFTWARE PUBLISHERS,FORENSIC SOFTWARE AND SERVICES,CONT_AWD_70CMSD22FR0000177_7012_70CMSD22D00000004_7012
ICE,70CTD022C00000002,DEV TECHNOLOGY GROUP INC,2656736.52,2021-11-30,0,IT AND TELECOM - DATA CENTER PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),CUSTOM COMPUTER PROGRAMMING SERVICES,SOFTWARE SUPPORT CONSOLIDATION FUNDED POP: 12/01/21 - 02/28/22,CONT_AWD_70CTD022C00000002_7012_-NONE-_-NONE-
ICE,70CDCR22FR0000056,"AKIMA GLOBAL SERVICES, LLC",2556500.0,2022-09-27,0,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"GUARD, FOOD, AND TRANSPORTATION SERVICES FOR FLORENCE SERVICE PROCESSING CENTER",CONT_AWD_70CDCR22FR0000056_7012_70CDCR20D00000004_7012
ICE,70CDCR21FR0000059,"THE GEO GROUP, INC.",2552300.0,2022-08-12,P00011,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,MIA AOR IMMIGRATION DETENTION AND TRANSPORTATION SERVICES,CONT_AWD_70CDCR21FR0000059_7012_70CDCR21D00000004_7012
ICE,70CMSD22FR0000163,"TECHOPS SPECIALTY VEHICLES, LLC",2544742.58,2022-09-27,0,PASSENGER MOTOR VEHICLES,LIGHT TRUCK AND UTILITY VEHICLE MANUFACTURING,MOBILE FORENSIC LAB,CONT_AWD_70CMSD22FR0000163_7012_47QMCA19D0014_4732
ICE,70CDCR21FR0000063,"AKIMA GLOBAL SERVICES, LLC",2540000.0,2022-08-30,P00011,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"GUARD, FOOD, AND TRANSPORTATION SERVICES FOR FLORENCE SERVICE PROCESSING CENTER IAW PBNDS CONTRACT: 70CDCR20D00000004",CONT_AWD_70CDCR21FR0000063_7012_70CDCR20D00000004_7012
ICE,70CDCR21FR0000063,"AKIMA GLOBAL SERVICES, LLC",2540000.0,2022-07-26,P00010,HOUSEKEEPING- GUARD,SECURITY GUARDS AND PATROL SERVICES,"GUARD, FOOD, AND TRANSPORTATION SERVICES FOR FLORENCE SERVICE PROCESSING CENTER IAW PBNDS CONTRACT: 70CDCR20D00000004",CONT_AWD_70CDCR21FR0000063_7012_70CDCR20D00000004_7012
ICE,70CDCR20FR0000044,"THE NAKAMOTO GROUP, INC.",2503130.0,2022-08-30,P00008,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,ERO ANNUAL DETENTION FACILITIES INSPECTIONS,CONT_AWD_70CDCR20FR0000044_7012_GS00F051CA_4732
ICE,HSCEDM16CHS002,TALTON COMMUNICATIONS INC,2495000.0,2021-11-05,P00034,IT AND TELECOM- TELECOMMUNICATIONS NETWORK MANAGEMENT,TELECOMMUNICATIONS RESELLERS,DETAINEE TELEPHONE SERVICES (DTS-VI),CONT_AWD_HSCEDM16CHS002_7012_-NONE-_-NONE-
